"Data Source","World Development Indicators",

"Last Updated Date","2017-06-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Estonia","EST","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","164.79722929","218.11690313","222.44294003","223.10452453","242.57380721","214.37603713","217.70622304","256.66176225","352.39590119","452.33266711","514.22143996","624.61811702","845.46719735","1075.40513902","1008.52217679","902.6732824","988.0989429","1077.54862308","1213.55619426","1248.27963176","","",
"Ethiopia","ETH","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.01984268","4.20077323","4.37286279","4.50325999","4.4630391","5.36828664","5.05148399","5.25939701","5.50649733","5.74732909","6.78994895","8.65132225","11.20782555","13.42946544","14.83285372","20.98433993","22.20933287","26.41542192","25.0417972","26.64777614","","",
"European Union","EUU","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1650.35102488993","1695.25229397322","1560.80825250716","1611.00559448613","1625.99022185651","1504.80179009595","1553.8779582114","1734.88622566715","2161.54933719282","2494.93705250195","2642.08367742509","2792.22266700794","3188.14810719719","3533.67513681811","3410.33605644443","3340.98493384675","3584.33212076483","3384.0510133212","3529.25196338891","3612.33399240266","","",
"Fragile and conflict affected situations","FCS","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.1979933517498","28.5915797204361","29.7854389197277","29.189548463346","29.1448840921556","30.5465057394075","28.3936445713515","26.232106201033","27.2866201249187","32.9162364151322","33.9528323810636","38.2221718016609","47.6558326178412","59.1850690986994","62.5341139253682","64.6408242512062","66.9120679898493","81.6509870886495","83.9472656114798","80.0943613596491","","",
"Finland","FIN","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014.08400933","2014.74582091","1848.76771607","1853.03395854","1862.52721996","1700.31972826","1786.26444392","2032.22834638","2571.71159143","2973.99924526","3151.84064292","3316.63475768","3775.57932798","4287.01742797","4136.65690298","4001.32569162","4398.94233066","4254.75866481","4518.96928241","4612.29045597","","",
"Fiji","FJI","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.10781019","88.81849817","93.27957818","65.92817332","75.72505811","80.31479696","66.90517405","78.65789789","95.08163275","120.24649697","131.99677859","143.85430401","152.5712481","153.70515429","143.4860915","154.40033533","170.51212304","183.37510903","186.64025801","204.01121166","","",
"France","FRA","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2744.52266856","2741.65885492","2439.58829018","2486.67542158","2458.13372851","2209.24373002","2241.05623471","2496.52207757","3115.23632447","3592.4217979","3721.11160896","3871.53094659","4371.96682174","4827.87566626","4722.0138303","4583.68860701","4993.71731121","4698.92062503","4955.35152387","4958.98922627","","",
"Faroe Islands","FRO","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","189.00374081","174.33738711","148.43126851","141.22088402","155.35093073","170.94323211","192.22190993","180.6555139","222.26805982","238.52091099","285.12778018","285.4655564","292.11077274","323.33065319","358.12229026","392.41364287","410.81140555","402.07926873","406.49068233","414.98578282","","",
"Gabon","GAB","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","158.97567797","173.48296373","140.00262037","162.1804824","136.51971085","118.89168861","128.61198297","132.58224114","171.49215857","187.36433245","189.15361319","207.70599775","246.75179269","266.85732156","276.34582289","319.73593759","352.99717087","343.24197596","380.25873312","321.33009074","","",
"United Kingdom","GBR","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1364.12318162","1436.86932937","1542.68363069","1660.74458725","1769.17749767","1763.46127917","1840.43894415","2070.69322445","2462.0571798","2963.50983978","3176.57297279","3425.61038268","3937.18789433","3863.73637452","3491.24951634","3491.21979734","3648.94756377","3648.67961034","3684.74751976","3934.82356101","","",
"Georgia","GEO","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.57789661","45.98470818","56.99525159","48.68347258","36.70438657","44.98843071","54.02078648","64.3261154","74.42193978","96.98255655","123.40380517","147.34678246","189.92874952","264.7580109","255.27717099","274.8616084","323.43470195","327.68790333","286.07282837","302.6006332","","",
"Ghana","GHA","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.07131288","22.29240153","18.83242362","20.55406192","19.87014001","12.26656521","15.24726004","14.98250706","18.48245054","26.70497519","36.03047454","43.11005603","58.24894864","59.8645213","56.67149658","70.57961572","76.29999038","78.6432553","84.52763507","57.89263246","","",
"Gibraltar","GIB","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.58821237","14.90104723","13.86535545","14.3277284","13.67363912","11.76528967","11.54214333","12.17895008","12.79614406","12.05116935","8.57058119","8.94533392","12.5343166","13.8889073","16.55630561","19.55526596","21.18498009","26.27447832","28.64896871","30.46022073","","",
"Gambia, The","GMB","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.0269989","26.06056626","22.21316202","25.63568016","24.33864676","23.02191333","20.11918153","16.58607401","15.21714528","18.05986653","21.52090965","24.31759774","29.95689555","36.18793869","32.14718961","32.33065903","32.26657498","30.91778552","30.98856445","30.72368182","","",
"Guinea-Bissau","GNB","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.31091439","19.28779566","15.22241271","11.56717086","10.03201598","15.69059494","14.62608442","16.84942164","19.0974767","20.07966311","22.93014792","23.26233877","27.79757068","33.48277734","35.1993739","34.73659589","35.98244453","37.26439469","40.45593686","37.27708811","","",
"Equatorial Guinea","GNQ","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.02825398","22.25595332","29.35366207","31.95002686","33.37448265","53.84462571","47.45536976","65.27940037","94.4201561","174.45448816","214.09503537","266.45098551","344.1751553","519.90009418","702.63228926","609.26671932","688.82153294","852.45778619","729.74788482","663.05422937","","",
"Greece","GRC","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1067.86781155","1116.37197524","1067.17573809","1057.21688255","1115.87461318","918.42963741","1055.0089315","1222.75111459","1580.46474691","1809.35277716","2094.78397487","2296.04741469","2689.06235471","3093.57726714","2879.07809767","2458.728117","2528.39162218","2048.92691658","2017.22275798","1743.03753324","","",
"Grenada","GRD","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","190.35247877","203.25063963","218.74760388","247.11149262","291.278961","339.02009038","391.88732922","353.17915695","340.27004631","305.52972496","371.77167738","405.41101038","430.27279904","457.98785276","461.68876356","471.94713123","470.46608736","482.12483603","485.41868213","505.8299094","","",
"Greenland","GRL","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.45503546","57.34084596","65.82694104","67.227438","68.8312905","86.66688023","105.5424841","113.54175433","120.00260513","126.0453479","140.13746473","158.48490232","169.50579429","184.4592826","177.64459485","186.27121375","198.9828457","207.5154089","216.09411051","232.62522721","","",
"Guam","GUM","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.33981588","47.78952246","52.52164111","51.29111572","43.92883845","56.14636611","54.57443949","56.72954434","59.63431074","60.66151551","64.74099235","91.56575943","150.62520101","191.82999643","197.50320823","198.01837841","231.69401842","246.80711693","200.22173387","221.78327027","","",
"High income","HIC","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2320.13391691133","2344.45057167154","2309.17745781527","2357.96102535543","2487.1320754535","2539.61225036746","2624.33212839695","2832.9059103206","3213.67501328916","3533.11689026767","3736.43355258005","3925.46636920982","4258.34186459973","4566.56424205078","4624.25782282158","4770.16039584429","5077.49139565458","5087.51425898096","5127.65684978181","5251.23983156307","","",
"Hong Kong SAR, China","HKG","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.81029322","35.37160844","39.33244265","49.51426958","55.12104803","76.28351689","82.59961938","88.0798664","103.06505735","103.625989","110.8210247","118.91928463","136.79081374","160.65316789","174.67233226","178.38605372","199.09968952","234.23389395","214.18674244","212.31515084","","",
"Heavily indebted poor countries (HIPC)","HPC","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.8197030204104","15.926203488486","15.7457498136301","16.5031636620775","16.7914511050463","16.8323499292411","15.9213460205396","16.6658732965689","19.0889235695357","22.0081539320858","24.9686345003963","29.3557973675009","33.982398899939","40.5563143115862","41.0350009597269","45.0726376606476","47.5743955826999","49.503112581092","51.3713267901953","52.8661705906352","","",
"Croatia","HRV","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","324.13283717","362.08093444","304.43615845","369.31070867","374.15184891","371.22439979","387.77313992","388.07505012","512.01735269","633.90256005","726.52282975","813.87325024","1038.92389106","1265.14237914","1193.48703926","1143.85123514","1131.66741907","1029.52105326","1060.83388217","1050.33439069","","",
"Haiti","HTI","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.76666905","24.04287","24.78894787","27.26439024","27.49507951","25.96795585","22.72648434","19.88943448","16.74324607","22.52487445","19.76559525","29.55896296","34.72088776","39.10258573","44.07477635","54.29907255","76.72563362","75.12031035","65.14928614","61.45512168","","",
"Hungary","HUN","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","323.0080546","315.01716205","308.5057086","334.76007396","344.63849887","325.70724136","374.27513033","495.37678086","705.82648671","828.14127645","922.78401698","922.32804533","1037.57516488","1145.80239946","976.77579016","1019.85168839","1098.7113912","991.26782994","1021.07311581","1036.62385868","","",
"IBRD only","IBD","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.1847123747127","72.5240398164649","79.973537672899","77.450268130697","74.5546973874729","80.5685551851125","83.1115156399961","79.2585942105106","88.8355289732603","103.818703930839","125.613043067514","146.162944368583","178.370424579243","219.802423362947","226.758336312011","261.623838182721","301.717858895002","320.24931016063","340.202307705825","347.278504843361","","",
"IDA & IBRD total","IBT","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.8274605868309","61.0828237362866","66.7110053604225","64.8774989870507","61.444483164806","65.9474608266125","67.6945560811136","64.5512536617622","72.7269504297547","84.7076570959053","101.906681543428","118.395663319724","143.947988674619","176.142403789745","180.992259823616","207.664578466674","238.382345493324","251.903900667564","267.247592063463","272.588277102696","","",
"IDA total","IDA","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.9273857756868","20.754032584905","20.443034144607","21.5671829562102","16.7541761076052","17.2141581610184","16.8624952926597","17.4237931572756","21.3679164484953","24.47147487546","28.043771795854","32.8850992101347","39.1972889889975","44.8570762738186","44.9921105559933","49.2436893075293","54.6433379629494","57.3067829435725","61.9510517638406","64.8985749093413","","",
"IDA blend","IDB","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.3703145124756","30.9743485835469","31.0550471659652","33.3964865931322","20.4098244843159","20.8087540034464","20.7190832488689","21.2474890310869","28.2613299387274","32.6867352872073","38.3579550595728","45.2181017101886","55.2560039817027","60.8621646604611","59.1052677282486","64.4516241788766","74.4164519472619","79.3080744831375","90.0500066724558","95.0286015915442","","",
"Indonesia","IDN","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.07598174","22.5932437","20.47684915","9.53444402","14.88604559","15.43281432","16.69935137","20.42059894","27.00079571","27.23737567","35.24583569","46.19701995","57.65031451","60.82888938","63.93225832","85.65213133","98.96610041","107.23637689","106.02155458","99.41035911","","",
"IDA only","IDX","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.075907749481","14.667200728539","14.1437216769657","14.5935425390272","14.6069825070474","15.0443079804842","14.5447458823352","15.1997324371849","17.3795103023207","19.7419095274762","22.1331265409961","25.8475611644124","30.0687910851859","35.7897785753884","37.020128017292","40.6702774570121","43.5145486869619","45.0851539971008","46.3744561745526","48.2306201167354","","",
"Isle of Man","IMN","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.82160735","15.93961592","18.43471538","18.47519167","18.27838023","19.60910784","20.94381975","21.06363291","23.64568952","26.80475703","31.33998843","34.64005687","43.21204716","46.91282666","48.22854553","59.18429667","65.70508993","64.92645947","68.53283666","74.99460433","","",
"Not classified","INX","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1239.14295786","1330.35792585","1404.67483734","1467.94055683","1567.81873836","1593.34337154","1878.19710045","2248.67602468","2925.19971998","3532.97270841","3736.5340329","3982.26860511","4704.24017512","5326.22123181","4961.57511369","4238.21621984","4309.72032095","4079.47718267","4156.5902661","4239.15448853","","",
"Iran, Islamic Rep.","IRN","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.59382066","85.51547136","109.22751915","133.21175539","176.52468075","229.49977325","291.6830722","107.58724037","110.83071103","144.95581039","177.77368509","204.26132443","254.34593823","314.54788736","380.76167723","455.44662392","545.22789095","510.59283654","414.70165034","350.7386071","","",
"Iraq","IRQ","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.40646005","55.83232516","55.48573263","59.32829852","97.29871306","146.59172255","146.76029064","144.97832897","164.05134989","294.15665313","339.35302449","292.00437883","","",
"Iceland","ISL","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2156.8158155","2225.11669508","2217.89524053","2718.15915079","3055.93428184","2966.40425909","2616.09602778","3150.76655273","3945.29740254","4521.67504718","5254.4009496","5094.191166","6057.85744594","4892.20022173","3671.31393933","3690.42334685","3985.00264633","3856.83198162","4182.43583325","4661.62136172","","",
"Israel","ISR","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1315.72022194","1421.05845231","1470.44064321","1429.03981542","1359.27719552","1490.0482411","1531.7320248","1366.90537451","1394.66502482","1445.93309299","1515.13434969","1592.64947276","1813.20436272","2145.39124108","2057.35008558","2247.64603052","2460.49939112","2514.56780376","2853.69244395","2910.28863726","","",
"Italy","ITA","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1461.9435349","1657.16942723","1628.34510067","1681.17136241","1674.54428529","1587.96201092","1656.2203138","1829.92886685","2246.10766211","2658.14553546","2788.51694126","2951.5916807","3210.65347894","3623.85312635","3488.47269061","3384.45359682","3559.49674092","3242.22329875","3294.848511","3257.7534099","","",
"Jamaica","JAM","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.23829212","122.88917279","175.97628168","187.3717913","172.56573064","199.94432115","185.60803567","179.11609316","162.21865693","183.47279882","170.74928948","187.06848565","230.49139195","272.61925723","229.12732279","255.65730574","273.30519289","302.92071233","305.85417674","266.19011641","","",
"Jordan","JOR","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131.95668437","138.76295348","142.99059184","159.36872889","162.57993177","171.33885098","183.2467845","187.83549667","185.09947118","199.7528181","209.67503514","220.1255759","247.93547271","320.87017999","362.72512678","341.27324975","357.75833291","354.05588298","336.79188459","358.9124715","","",
"Japan","JPN","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2844.84682989","2455.15181166","2333.36950719","2195.83911607","2597.75851006","2838.59924418","2531.11146199","2450.73003946","2694.42649204","2927.43451424","2927.57155493","2791.22357466","2806.5745978","3255.55652263","3741.59008597","4110.46410653","4654.23371723","4748.91860209","3960.20307293","3702.95277544","","",
"Kazakhstan","KAZ","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.24803899","58.17405281","66.96821697","70.17699656","49.0230326","50.81343348","51.40540825","59.31010068","75.35645281","111.70717434","149.99366131","194.01746518","212.10067325","305.81673433","295.31862924","401.207775","460.55481369","521.64006276","582.09765059","538.78277714","","",
"Kenya","KEN","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.06076302","17.77305628","18.72413933","21.41707874","17.86151124","19.15153877","18.83813091","18.25194579","19.7565643","20.04934047","23.1303791","30.20273541","34.9858061","36.60045187","39.2894476","39.41334629","52.98809604","65.05859332","69.99987383","77.69658603","","",
"Kyrgyz Republic","KGZ","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.39714935","22.33119904","19.53619575","20.010429","13.62715252","12.90954583","14.61432556","17.36711636","20.62756004","24.38454723","27.98573378","37.0517337","50.10047587","58.60578527","59.02054616","58.27948099","69.08178594","81.66090544","85.26070729","81.5662616","","",
"Cambodia","KHM","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.33401911","23.62764576","19.61882351","16.19388105","16.4908218","17.63071233","18.28470535","20.11020685","24.38114029","26.18477225","27.59677494","24.09213888","23.57187744","41.26564542","46.7363886","46.59217577","49.59668643","59.12020728","60.44287728","61.28475128","","",
"Kiribati","KIR","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.60400412","79.16330497","80.69424055","57.54799393","75.02544874","64.96270753","66.16585865","75.3118492","101.2036109","117.32353674","115.64178875","121.34292302","174.4447992","167.77481341","154.75066535","154.1581872","171.53966604","170.27066867","158.05608582","154.17174778","","",
"St. Kitts and Nevis","KNA","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","314.96770317","343.00303149","353.75569332","361.65333144","405.17499905","489.81244742","494.89439882","496.52352106","480.46257291","489.42899454","530.66519967","697.0013821","717.40654843","850.35350967","685.64206072","727.47988047","807.90929119","789.52129007","874.66648537","770.53685321","","",
"Korea, Rep.","KOR","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","452.96005698","509.24403198","469.22787012","320.69930056","437.4079753","504.90403094","535.74076834","589.8871139","700.3558484","789.63010326","994.16532824","1204.21663711","1383.02730551","1260.85425855","1220.64759876","1505.02144842","1650.45694396","1714.85850827","1870.12576906","2060.24849705","","",
"Kuwait","KWT","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","618.50986152","666.27163497","664.97591029","651.78607783","596.04104673","490.54855266","632.84553188","665.5030839","737.53974387","756.08471383","848.79383051","957.2532629","963.14051015","1052.24177918","1423.51880328","1041.0251334","1244.29539287","1309.06660764","1252.53226545","1385.77693451","","",
"Latin America & Caribbean (excluding high income)","LAC","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","235.050590781711","250.674545887899","271.110406403755","267.830963982117","243.683830683109","260.380320215687","255.873433692587","215.953411192173","228.21233800495","258.240091469875","332.615353511705","385.321952540963","461.214214332835","531.669028272529","538.507570312589","628.801887691681","690.461856559051","677.45273813931","695.93930051314","695.526317814736","","",
"Lao PDR","LAO","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.36920452","14.5299938","16.66626966","13.65951713","10.07749984","10.4578659","13.20653713","12.91213311","17.72999475","19.08127472","20.41335503","25.13076593","29.40281233","24.21617793","34.22456308","30.01724366","27.80950229","30.76082793","32.69756618","32.56967352","","",
"Lebanon","LBN","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","460.51931116","568.50776196","665.04258285","634.1640462","599.32580443","579.02985405","571.03309887","544.44424389","496.31485517","483.33329002","449.54107719","474.40473606","535.63233678","566.24828665","623.8993783","630.23401555","621.8523933","626.08642193","597.18713684","568.71483189","","",
"Liberia","LBR","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.32850762","9.72853256","10.8176621","11.00431411","9.47151977","4.50122074","12.8675592","13.32028665","18.42372745","21.47472033","27.3681863","43.49805311","38.75852667","42.33896688","42.15033703","41.93196548","46.27042196","","",
"Libya","LBY","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","190.08956028","210.85851782","226.64868561","226.25880305","233.89026988","245.62061793","254.60896401","181.40405613","190.07338262","202.01462319","211.9497545","233.94455632","273.51019198","317.77461293","350.63993855","394.33971109","307.85857305","655.42854817","516.06693409","371.72187035","","",
"St. Lucia","LCA","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","232.15324277","268.63913916","256.01556897","220.78530259","247.23124229","275.05544773","283.96849345","292.94071357","304.04056427","335.73620078","353.27375016","402.77936756","457.88525021","504.17940798","545.27357686","567.87770026","545.5256777","601.15583153","575.49942724","499.57022819","","",
"Latin America & Caribbean","LCN","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","239.915122256863","255.454536125006","275.581255620896","273.134750782175","248.627779140955","264.775051326135","259.330010793073","219.753723631331","233.26612891173","266.054224932925","340.812385227482","394.246529974443","469.537453029311","540.748713877286","548.181374626902","639.809654001348","704.115302014322","694.889783000493","715.978998518034","714.055613474521","","",
"Least developed countries: UN classification","LDC","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4271944992576","11.3482766478501","11.0399637052834","11.0634679778701","11.4460932038387","12.2218441782039","12.0497112944182","12.7771762457394","14.7849118953148","17.3429103664591","19.6343355119701","23.8151947122637","27.075632837905","33.9145174217588","35.207861069385","38.0930861772274","41.187789668903","42.3601762369506","44.7495917516578","45.683158148977","","",
"Low income","LIC","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.77935034389311","10.5169304110195","10.6990832588673","11.0162022985127","11.6807450048656","13.3527943521782","12.0119383886529","12.6843803426324","14.0646611839157","16.2374939029739","18.0564856505068","20.5391849640623","22.5006478239","26.0788078721464","27.9390905940771","31.4657920839721","34.0194311601468","34.6275200842637","35.1899933923562","36.7259929533454","","",
"Liechtenstein","LIE","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.56318834","26.17151695","27.31299669","31.57670557","30.64549718","32.82186021","31.69398744","34.88223686","38.84580854","45.67294519","50.75659149","58.39505673","61.36956245","70.30181682","70.58219192","84.22088476","95.59109207","93.34437377","120.41556484","127.33174445","","",
"Lower middle income","LMC","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.61765388457","23.8991208483153","25.2169771071709","24.4739206151557","22.3735111854601","23.1181583851005","23.964480557904","24.9502119506493","28.8566480635946","32.2659051641794","37.8697108497502","43.8818017840594","53.7472398937711","60.3901792543898","60.7365885845707","70.7301460612654","78.6738918305019","82.2551382841118","87.1093260780048","90.0163813589079","","",
"Low & middle income","LMY","Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.2788148819902","58.222674283859","64.0441486724241","61.8179245911703","58.6767014890038","63.3230508813399","64.9030198073306","61.6633795872226","69.5112673754705","80.746236609301","97.4543286844215","113.389877399591","138.242654879866","168.544176321755","174.56685404471","200.617746397123","230.904408252397","244.589885214355","259.88763903195","265.637677259129","","",
